Segment start id, Segment end id
65495691, 65377846
65495691, 65377846
65495691, 65377846
65495691, 65377846
65495691, 65377846
65495691, 65377846
65495691, 65377846
65495691, 65377846
65495691, 65495688
65495691, 65495688
65495691, 65495688
65495691, 65495688
65495691, 65495688
65495691, 65495688
65495691, 65495688
65495691, 65495688
65495691, 65495688
65495691, 65495688
65495691, 65495688
65495691, 65495688
65495691, 65495688
65495691, 65495688
65495691, 65495688
65495691, 65495688
65495691, 65495688
65495691, 65495688
65495691, 65495688
65495691, 65495688
65495691, 65495688
65495691, 65495688
65495691, 65495688
65495691, 65495688
65495691, 65495688
65495688, 65606865
65495688, 65606865
65495688, 65606865
65495688, 65606865
65495688, 65606865
65495688, 65606865
65495688, 65606865
65495688, 65606865
65495688, 65606865
65495688, 65606865
65606865, 65606867
65606865, 65606867
65606865, 65606867
65606865, 65606867
65606865, 65606867
65606865, 65606867
65606865, 65606867
65606865, 65606867
65606867, 65441049
65606867, 65441049
65606867, 65441049
65606867, 65441049
65606867, 65441049
65606867, 65441049
65606867, 65441049
65606867, 65441049
65606867, 65441049
65606867, 65441049
65441049, 65573939
65441049, 65573939
65441049, 65573939
65441049, 65573939
65441049, 65573939
65441049, 65573939
65441049, 65573939
65441049, 65573939
65441049, 65573939
65441049, 65573939
65441049, 65573939
65441049, 65573939
65441049, 65573939
65573939, 1288884681
65573939, 1288884681
65573939, 1288884681
65573939, 1288884681
65573939, 1288884681
65573939, 1288884681
65573939, 1288884681
65573939, 1288884681
1288884681, 1288884686
1288884686, 1288884685
1288884685, 1371202317
1288884666, 1288884698
1288884666, 65606872
65606872, 1288884667
1288884678, 1288884675
1288884678, 207640590
207640590, 1288884693
1288884693, 1288884672
65606874, 1288884700
65606874, 1288884700
65606874, 1288899709
65606874, 1288899709
65606874, 1288899709
65606874, 1288899709
65606874, 1288899709
1288899709, 1288899687
1288899709, 1288899687
1288899709, 1288899687
1288899709, 1288899687
1288899709, 1288899687
1288899709, 1288899687
1288899687, 65426427
65426427, 1288884699
65426427, 1288884699
1288884699, 207640509
1288884699, 207640509
1288884670, 1288884665
1288884670, 1288884665
1288884670, 65606882
65606882, 1288884676
1288884676, 1288884673
1288884673, 1288884679
1288884673, 1288884679
1288884679, 1288884691
1288884691, 207640508
207640508, 1288899715
207640508, 1288899715
207640508, 1288899715
207640508, 1288899715
1288899715, 1288899704
1288899715, 1288899704
1288899715, 1288899704
1288899715, 1288899704
1288899715, 1288899704
1288899715, 1288899704
1288899715, 1288899704
1288899704, 1288899713
1288899704, 1288899713
1288899704, 1288899713
1288899704, 1288899713
1288899704, 1288899713
1288899704, 1288899713
1288899704, 1288899713
1288899704, 1288899713
1288899704, 1288899713
1288899713, 1288884688
1288899713, 1288884688
1288899713, 1288884688
1288899713, 1288884688
1288899713, 1288884688
1288884688, 1288884683
1288884688, 1288884683
1288884688, 1288884683
1288884683, 207640503
1288884683, 207640503
1288884683, 207640503
1288884683, 207640503
207640503, 1288884689
1288884689, 1288884694
1288884689, 1288884694
1288884689, 1288884694
1288884689, 1288884694
1288884689, 1288884694
1288884689, 1288884694
1288884694, 65470765
1288884694, 65470765
1288884689, 207640503
65470765, 1288884694
1288884694, 1288884689
1288884694, 1288884689
1288884689, 207640503
1288884689, 207640503
1288884689, 207640503
65470765, 1288884694
1288884689, 207640503
65470765, 1288884694
1288884689, 207640503
65470765, 1288884694
65470765, 1288884694
65470765, 1288884694
65470765, 1288884694
65470765, 1288884694
65470765, 1288884694
65470765, 1288884694
65470765, 1288884694
65470765, 1288884694
65470765, 1288884694
65470765, 1288884694
65470765, 1288884694
65470765, 1288884694
65470765, 612595723
65470765, 612595723
612595723, 612595724
612595724, 1626374645
612595724, 1626374645
1626374645, 612595725
1626374645, 612595725
612595725, 1626374515
612595725, 1626374515
1626374515, 612595726
1626374515, 612595726
1626374515, 612595726
612595726, 1626374674
612595726, 1626374674
65382281, 65382282
65382281, 65382282
65382281, 65382282
65382281, 65382282
65382281, 65382282
65382281, 65382282
65382281, 65382282
65382282, 65382284
65382284, 1626374455
1626374524, 65382286
1626374524, 65382286
1626374634, 65382288
1626374469, 1626374653
1626374469, 1626374653
1626374469, 1626374653
1626374653, 1626374670
1626374670, 1626374671
1626374670, 1626374671
1626374671, 65382289
1626374671, 65382289
1626374671, 65382289
1626374671, 65382289
1626374671, 65382289
1626374671, 65382289
1626374671, 65382289
1626374671, 65382289
65382289, 1392020674
65382289, 1392020674
65382289, 1392020674
65382289, 1392020674
65382289, 1392020674
65382289, 1392020674
65382289, 1392020674
65382289, 1392020674
65382289, 1392020674
65382289, 1392020674
65382289, 1392020674
65382289, 1392020674
65382289, 1392020674
65382289, 1392020674
65382289, 1392020674
65382289, 1392020674
65382289, 1392020674
65382289, 1392020674
65382289, 1392020674
65382289, 1392020674
65382289, 1392020674
65382289, 1392020674
65382289, 1392020674
65382289, 1392020674
65382289, 1392020674
65382289, 1392020674
65382289, 1392020674
65382289, 1392020674
65382289, 1392020674
65382289, 1392020674
65382289, 1392020674
65382289, 1392020674
65382289, 1392020674
65382289, 1392020674
65382289, 1392020674
1392020674, 65593162
65593162, 1392020650
65593162, 1392020650
1392020650, 65828370
1392020650, 65828370
65828370, 1392020639
65828370, 1392020639
1080063704, 1390562765
1080063704, 1390562765
1080063704, 1390562765
1080063704, 1390562765
1080063704, 1390562765
1080063704, 1390562765
1080063704, 1390562765
1390562765, 65395426
65395426, 1080063954
65395426, 1080063954
1080063954, 65400643
1080063954, 65400643
1080063954, 65400643
1080063954, 65400643
1080063954, 65400643
1080063954, 65400643
1080063954, 65400643
1080063954, 65400643
1080063954, 65400643
65400643, 65400600
65400643, 65400600
65400600, 1390562857
1390562768, 1390562800
1390562801, 297175229
1390562796, 1390562892
1390562709, 1390562864
1390562864, 110958312
1390562864, 110958312
1390562864, 110958312
110958312, 323496275
1390562730, 1390562876
1390562894, 1390562917
1390562917, 297175271
297175271, 1390562841
297175271, 1390562841
1390562923, 311911673
1390562693, 1390562909
1390562693, 1390562909
1390562909, 26270954
26270954, 1390562705
1390562705, 1390562898
1390562766, 1390562933
1390562897, 26270950
1390562897, 26270950
1390562897, 26270950
1390562897, 26270950
26270950, 257879503
26270950, 257879503
1390562739, 1390562695
323499889, 1390562880
1390562880, 26270951
1390562880, 26270951
26270951, 65405009
26270951, 65405009
26270951, 65405009
26270951, 65405009
26270951, 65405009
26270951, 65405009
26270951, 65405009
26270951, 65405009
26270951, 65405009
65405009, 1080057695
65405009, 1080057695
65405009, 1080057695
65405009, 1080057695
65405009, 1080057695
65405009, 1080057695
1080057695, 1392020665
1080057695, 1392020665
1080057695, 1392020665
1080057695, 1392020665
1080057695, 1392020665
1080057695, 1392020665
1080057695, 1392020665
1080057695, 1392020665
1080057695, 1392020665
1080057695, 1392020665
1080057695, 1392020665
1080057695, 1392020665
1080057695, 1392020665
1080057695, 1392020665
1080057695, 1392020665
1080057695, 1392020665
1392020665, 65593164
1392020665, 65593164
65593164, 65593167
65593164, 65593167
65593164, 65593167
65593164, 65593167
65593164, 65593167
65593164, 65593167
65593164, 65593167
65593164, 65593167
65593164, 65593167
65593164, 65593167
65593164, 65593167
65593164, 65593167
65593164, 65593167
65593164, 65593167
65593164, 65593167
65593167, 1392020676
65593167, 1392020676
65593167, 1392020676
65593167, 1392020676
65593167, 1392020676
65593167, 1392020676
65593167, 1392020676
65593167, 1392020676
65593167, 1392020676
65593167, 1392020676
65593167, 1392020676
65593167, 1392020676
65593167, 1392020676
65593167, 1392020676
65593167, 1392020676
65593167, 1392020676
65593167, 1392020676
65593167, 1392020676
65593167, 1392020676
65593167, 1392020676
65593167, 1392020676
65593167, 1392020676
65593167, 1392020676
65593167, 1392020676
65593167, 1392020676
1392020676, 1080056679
1080056679, 65400935
1392020662, 331391710
331391710, 331377605
331391710, 331377605
331391710, 331377605
331391710, 331377605
331377605, 331377606
331377606, 331377607
331377606, 331377607
1080056679, 65400935
1080056679, 65400935
1080056679, 65400935
1080056679, 65400935
65400935, 1392020658
65400935, 1392020658
65400935, 1392020658
65400938, 1392020641
65400938, 1392020641
65400938, 1392020641
65400938, 1392020641
1392020649, 1392020700
1392020685, 1392020679
65400940, 65400941
65400941, 259416853
65400941, 259416853
65400941, 259416853
65400941, 259416853
65400941, 259416853
65400941, 259416853
259416853, 1392020659
1392020659, 1392020697
1392020697, 1392020695
1392020697, 1392020695
1392020695, 1392020669
1392020695, 1392020669
1392020669, 1392078990
65400942, 1392079197
65400942, 1392079015
65400942, 1392079015
65400942, 1392079015
1392079015, 1392079195
1392079195, 314514878
1392079139, 1392079137
1392079139, 1392079137
1392078934, 1392079147
1392079147, 65561695
65561695, 26027669
65561695, 26027669
65561695, 26027669
65561695, 26027669
65561695, 26027669
65561695, 26027669
65561695, 26027669
26027669, 1117114394
26027669, 1117114394
26027669, 1117114394
