time,timestamp,recordtime,lat,long,alt,speed,course,verticalAccuracy,horizontalAccuracy,locTimeStamp,accelerationX,accelerationY,accelerationZ,HeadingX,HeadingY,HeadingZ,TrueHeading,MagneticHeading,HeadingAccuracy,RotationX,RotationY,RotationZ,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,en0,pdp_ip0,DeviceOrientation,State
2014-11-19 12:41:45.111,14,14,37.42609,-122.1438,12.61832,2.96,125.8204,3,10,1416429705,0.1586151,-0.8917847,-0.5220642,-217.1036,581.5093,505.9642,219.525,205.8414,26,-0.01228969,0.1886429,0.1233544,-1.277829,0.3776486,1.039114,-0.05941704,0.3952004,0.0733462,0.06159187,-0.04527133,-0.07061075,0.0.0.0,10.181.213.137,1,0
2014-11-19 12:41:46.110,15,15,37.42609,-122.1438,12.61832,2.96,125.8204,3,10,1416429705,-0.2559204,-0.6641846,-0.9824982,-211.6986,586.3173,485.373,213.761,200.0774,26,0.4833603,0.2699175,0.6826845,-0.6791701,-0.584746,0.8376319,-0.001496233,-0.4565159,0.5110736,0.06070301,0.08638315,-0.2390238,0.0.0.0,10.181.213.137,1,0
2014-11-19 12:41:47.111,16,16,37.42607,-122.1437,12.72784,3.48,125.8204,3,10,1416429706,0.6021881,-0.2662659,-0.5876465,-219.4565,587.5322,499.6849,182.4065,168.7229,26,-0.1282765,-0.4333754,0.2824181,-0.5122044,0.5183064,0.3076139,0.4062332,-1.176411,0.6752598,-0.001191979,0.09348056,0.3626736,0.0.0.0,10.181.213.137,4,0
2014-11-19 12:41:48.111,17,17,37.42604,-122.1437,12.90982,4.01,125.8204,3,10,1416429707,0.4816437,-0.4183197,-0.7734528,-233.8471,583.9047,496.2112,166.5406,152.8569,26,-0.1603977,-0.05697407,0.02637328,-0.2187547,0.3934885,0.4818368,-0.1273943,-0.04279352,0.03894537,0.09334619,0.04507266,0.0855286,0.0.0.0,10.181.213.137,4,0
2014-11-19 12:41:49.111,18,18,37.42603,-122.1437,13.18594,4.09,125.8204,3,10,1416429708,0.2358704,0.3147888,-1.102539,-226.5325,611.8457,491.3182,184.5066,170.823,26,-2.967201,0.1708167,-1.309736,-0.3989183,0.212441,-0.09014501,-2.794515,-0.1963494,-1.391982,0.1321726,0.1659737,0.06588106,0.0.0.0,10.181.213.137,5,0
2014-11-19 12:41:50.110,19,19,37.42601,-122.1437,13.23532,3.74,125.8204,3,10,1416429709,-0.3194733,0.3585205,-0.3430328,-221.298,593.2469,464.7817,213.4102,199.7265,26,-0.4242756,0.4640057,0.7761855,-1.213445,-0.478364,-0.9070243,-0.4253308,-0.3839215,0.8483729,-0.2716784,0.01049804,0.8103937,0.0.0.0,10.181.213.137,5,0
2014-11-19 12:41:51.110,20,20,37.42601,-122.1437,13.08691,4.67,125.8204,3,10,1416429710,-0.1255188,0.8892365,-0.4178009,-224.2819,591.6899,467.103,208.9557,195.272,26,0.5149888,0.4142206,0.8623196,-1.401354,-0.6577547,-0.8186634,0.7355273,-0.1395729,0.9213945,0.1086768,0.06803025,0.1365769,0.0.0.0,10.181.213.137,5,0
2014-11-19 12:41:52.110,21,21,37.42601,-122.1436,13.05243,4.87,125.8204,3,10,1416429711,-0.5959015,-0.2964325,-0.7203827,-244.5549,588.5588,486.9594,148.4864,134.8027,26,-0.3319476,1.801202,-0.1819275,0.2702564,-0.5306702,0.336019,0.6172988,1.073463,0.171485,-0.01401416,0.05713311,0.1717173,0.0.0.0,10.181.213.137,3,0
2014-11-19 12:41:53.111,22,22,37.42592,-122.1435,12.85434,5.03,123.2338,3,10,1416429712,0.02909851,-0.5826874,-0.7905884,-247.7945,593.1099,481.7158,117.3639,103.6802,26,0.06325913,-0.2299767,0.2665403,0.7259547,0.001204887,0.6989446,0.05191625,-0.121612,0.2659838,0.06035693,0.04276311,-0.01469126,0.0.0.0,10.181.213.137,1,0
2014-11-19 12:41:54.110,23,23,37.4259,-122.1434,12.83267,5.02,123.2338,3,10,1416429713,0.05082703,-0.576004,-0.5691376,-245.0152,591.9291,485.2061,112.4278,98.74414,26,0.3491532,0.04415761,-0.4285455,0.8196054,-0.0484838,0.6784825,0.5613699,0.33722,-0.4048508,0.05201333,0.02864384,0.2839893,0.0.0.0,10.181.213.137,1,0
2014-11-19 12:41:55.110,24,24,37.42587,-122.1434,13.28998,5.73,123.2338,3,10,1416429714,0.1342316,-0.7883606,-0.6228333,-245.3848,589.2675,487.7806,113.0613,99.37766,25,0.430297,-0.5706438,-0.3489196,0.7100686,0.03846588,0.8599175,0.3843804,-0.383534,-0.278995,0.147301,-0.008156698,0.1085298,0.0.0.0,10.181.213.137,1,0
2014-11-19 12:41:56.189,25,25,37.42583,-122.1433,13.47891,5.59,123.2338,3,10,1416429715,0.07797241,-0.8164368,-0.5024872,-245.6917,590.1913,487.4466,127.2898,113.6062,25,0.1673589,-0.05666088,-0.1065307,0.7096376,0.1190815,0.9851999,0.1614384,-0.08969938,-0.1679154,0.02221488,0.03890324,0.00917059,0.0.0.0,10.181.213.137,1,0
2014-11-19 12:41:57.111,26,26,37.4258,-122.1432,13.33716,6.3,123.2338,3,10,1416429716,0.03448486,-0.8160248,-0.5491791,-246.4932,591.0299,486.428,126.6619,112.9783,25,-0.05663771,-0.1566567,-0.09717102,0.7979026,0.07363629,0.990268,-0.1085373,-0.129279,-0.03710684,0.01973862,0.02500051,0.04701,0.0.0.0,10.181.213.137,1,0
2014-11-19 12:41:58.110,27,27,37.42577,-122.1432,13.42795,6.26,123.2338,3,10,1416429717,-0.05682373,-0.7881775,-0.6220856,-245.1631,589.6268,486.6951,104.1429,90.45923,25,-0.2136303,-0.09966135,0.1567683,0.7902945,0.002716418,0.8662879,-0.2424541,-0.0129342,0.1736151,-0.04562833,0.001096294,0.04032663,0.0.0.0,10.181.213.137,1,0
2014-11-19 12:41:59.111,28,28,37.42574,-122.1431,13.08875,5.67,123.2338,3,10,1416429718,-0.05766296,-0.291275,-0.9093018,-248.3518,594.2639,480.6663,52.11376,38.43012,25,-0.3995368,0.7246616,0.07387982,0.8228499,-0.0427428,0.3390324,-0.5153024,0.8679156,0.3075051,-0.04097084,0.04741843,0.03179993,0.0.0.0,10.181.213.137,5,0
2014-11-19 12:42:00.111,29,29,37.42571,-122.1431,12.71408,5.7,123.2338,3,10,1416429719,-0.0620575,-0.4619141,-0.747467,-247.6868,595.5127,478.1111,48.4529,34.76926,25,0.774595,-0.7189121,-1.299721,0.9004406,0.002003301,0.4195964,0.7145011,-0.5266893,-0.7957617,-0.08445586,-0.05356084,0.1281106,0.0.0.0,10.181.213.137,5,0
2014-11-19 12:42:01.111,30,30,37.42568,-122.143,12.06183,5.7,123.2338,3,10,1416429720,-0.3885803,-0.4240875,-0.7018127,-249.0509,591.5776,488.0645,70.48806,56.80442,25,0.242753,-0.1533475,-0.06427886,0.7453508,-0.398243,0.5464987,0.187276,-0.3647255,-0.08128937,-0.08134253,0.004501346,-0.009780491,0.0.0.0,10.181.213.137,5,0
2014-11-19 12:42:02.114,31,31,37.42566,-122.143,12.18921,5.54,123.2338,3,10,1416429721,0.0128479,0.1310272,-1.112411,-246.9195,593.7851,478.9962,42.60609,28.92245,25,0.8313619,0.6675751,-0.0782727,0.5681977,-0.01038001,0.2557238,0.4325659,0.5641455,0.2264042,0.01556596,0.3456124,-0.1977175,0.0.0.0,10.181.213.137,5,0
2014-11-19 12:42:03.111,32,32,37.42563,-122.1429,13.30292,5.27,123.2338,4,10,1416429722,-0.1761475,-0.05706787,-0.8168182,-249.7671,596.1635,481.7184,49.99297,36.30933,25,0.1071012,-0.5123261,-0.3012949,0.7005678,-0.277416,0.2943631,0.1471911,-0.2948077,-0.3949443,0.03096649,0.2745054,0.008532762,0.0.0.0,10.181.213.137,5,0
2014-11-19 12:42:04.111,33,33,37.42561,-122.1429,12.66727,5.2,123.2338,3,10,1416429723,0.05006409,-0.03871155,-0.99646,-250.3298,596.0095,482.7037,50.37112,36.68748,25,-0.007322628,-0.02545609,0.00941028,0.6702719,0.03036895,0.08034778,-0.01343386,0.02344034,0.02102223,0.02712198,0.04177869,0.01210709,0.0.0.0,10.181.213.137,5,0
2014-11-19 12:42:05.111,34,34,37.42562,-122.1429,12.40164,0.9,123.2338,3,10,1416429724,-0.1286163,-0.03407288,-0.9397125,-259.3502,601.0912,475.5727,37.96868,24.28504,25,-0.08012094,-0.02987055,0.2717873,1.037885,-0.007182865,0.08919113,-0.08228955,0.004150421,0.5639852,-0.1214621,0.05500005,0.05628689,0.0.0.0,10.181.213.137,5,0
2014-11-19 12:42:06.111,35,35,37.42561,-122.1429,12.39423,0.99,123.2338,3,10,1416429725,-0.4958649,-0.2195587,-0.6407928,-263.1016,606.2929,480.6496,39.68008,25.99644,25,1.185187,0.9412898,-1.03102,1.376134,-0.2454932,0.2856457,1.259285,1.119788,-0.8887788,-0.3150155,0.05855621,0.2244593,0.0.0.0,10.181.213.137,5,0
