time,timestamp,recordtime,lat,long,alt,speed,course,verticalAccuracy,horizontalAccuracy,locTimeStamp,accelerationX,accelerationY,accelerationZ,HeadingX,HeadingY,HeadingZ,TrueHeading,MagneticHeading,HeadingAccuracy,RotationX,RotationY,RotationZ,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,en0,pdp_ip0,DeviceOrientation,Activity,Activity Confidence,Activity Start,Steps,Last Step Date,State
2014-11-08 18:54:26.591,11,5.5,37.44663,-122.1716,14.48199,0,132.833,3,5,1415501666,0.186676,-0.1121216,-0.9717865,49.98527,125.7977,-26.37354,354.3667,340.6721,20,0.06546636,0.04696351,0.02875229,-2.616634,0.1959321,0.1163962,-0.01016292,-0.004428574,0.001612844,0.007106396,-0.006898078,-0.005933864,0.0.0.0,10.147.103.29,5,automotive,1,2014-11-08 18:54:24.192,0,2014-11-08 18:09:32.682,0
2014-11-08 18:54:27.091,12,6,37.44663,-122.1716,14.48199,0,132.833,3,5,1415501666,0.1992493,-0.1200562,-0.9858246,50.63545,125.4919,-25.94394,354.3446,340.65,20,0.06669301,0.04447426,0.02996216,-2.616563,0.1958465,0.1164473,-0.005155118,-0.004495027,-0.002059146,0.009922263,-0.001171026,-0.001620163,0.0.0.0,10.147.103.29,5,automotive,1,2014-11-08 18:54:24.192,0,2014-11-08 18:09:32.682,0
2014-11-08 18:54:27.593,13,6.5,37.44663,-122.1716,14.16199,0,132.833,3,5,1415501667,0.2023926,-0.1221008,-0.9733582,50.3959,125.7977,-25.97693,354.3435,340.6489,20,0.06545677,0.03950293,0.02868677,-2.616635,0.1960603,0.1167721,0.00228921,-0.0008194365,0.0004485933,-0.004759231,0.00194392,-0.02892025,0.0.0.0,10.147.103.29,5,automotive,2,2014-11-08 18:54:27.344,0,2014-11-08 18:09:32.682,0
2014-11-08 18:54:28.088,14,7,37.44663,-122.1716,14.16199,0,132.833,3,5,1415501667,0.2031097,-0.1258392,-0.9788208,50.12212,126.0016,-26.50571,354.3372,340.6426,20,0.06299122,0.04075649,0.02746571,-2.616543,0.1958571,0.1168257,0.001071872,-0.003316495,0.0004334041,0.001222951,0.00123418,-0.02464515,0.0.0.0,10.147.103.29,5,automotive,2,2014-11-08 18:54:27.344,0,2014-11-08 18:09:32.682,0
2014-11-08 18:54:28.593,15,7.5,37.44663,-122.1716,11.21497,0,132.833,3,5,1415501668,0.1881866,-0.1082764,-0.991806,50.39591,126.0016,-26.04303,354.3643,340.6697,20,0.06422906,0.04697124,0.02875202,-2.616477,0.1956212,0.1164029,0.00357152,0.000372024,-0.0007599246,-0.001837433,-0.002176487,-0.005004813,0.0.0.0,10.147.103.29,5,automotive,2,2014-11-08 18:54:27.344,0,2014-11-08 18:09:32.682,0
2014-11-08 18:54:29.093,16,8,37.44663,-122.1716,11.21497,0,132.833,3,5,1415501668,0.1870422,-0.1107635,-0.9837646,50.43015,125.7637,-26.20828,354.3527,340.6581,20,0.06917348,0.04321006,0.02872033,-2.616568,0.1962101,0.116219,-0.00507379,0.006627258,0.0005285223,0.007533468,-0.01239938,-0.006944051,0.0.0.0,10.147.103.29,5,automotive,2,2014-11-08 18:54:27.344,0,2014-11-08 18:09:32.682,0
2014-11-08 18:54:29.593,17,8.5,37.44663,-122.1716,13.66586,0,132.833,3,5,1415501669,0.1504974,-0.07476807,-0.9841003,49.64309,126.2056,-26.17529,354.3565,340.6619,20,0.05926492,0.04701278,0.03121385,-2.615938,0.1913162,0.1128375,-0.01126697,-0.004571071,-0.0007972292,-0.04798126,0.01243955,-0.03292667,0.0.0.0,10.147.103.29,5,automotive,2,2014-11-08 18:54:27.344,0,2014-11-08 18:09:32.682,0
2014-11-08 18:54:30.087,18,9,37.44663,-122.1716,13.66586,0,132.833,3,5,1415501669,0.1905212,-0.1080017,-0.9893188,50.12218,125.8657,-25.91077,354.3271,340.6325,20,0.06421947,0.03951066,0.02868651,-2.613553,0.1727427,0.1012825,-0.001445904,-0.002221287,0.005389008,0.01979185,-0.01925189,-0.02778966,0.0.0.0,10.147.103.29,5,automotive,2,2014-11-08 18:54:29.865,0,2014-11-08 18:09:32.682,0
2014-11-08 18:54:30.594,19,9.5,37.44663,-122.1716,13.62604,0,132.833,3,5,1415501670,0.22995,-0.1286926,-0.9820557,49.8142,125.5598,-25.94385,354.2961,340.6015,20,0.06051075,0.04202069,0.02870755,-2.615348,0.1931752,0.114214,-0.001323817,0.00656532,0.0005454297,0.008356218,-0.01715297,0.01655517,0.0.0.0,10.147.103.29,5,automotive,2,2014-11-08 18:54:30.496,0,2014-11-08 18:09:32.682,0
2014-11-08 18:54:31.093,20,10,37.44663,-122.1716,13.62604,0,132.833,3,5,1415501670,0.2332611,-0.1218109,-0.9857178,50.1564,126.1716,-25.6796,354.2928,340.5981,20,0.05927611,0.0382928,0.02744308,-2.617024,0.2121594,0.1253787,-0.007447713,0.001728038,0.001734365,0.01855953,0.005650463,-0.001896898,0.0.0.0,10.147.103.29,5,automotive,2,2014-11-08 18:54:30.496,0,2014-11-08 18:09:32.682,0
