time,timestamp,recordtime,lat,long,alt,speed,course,verticalAccuracy,horizontalAccuracy,locTimeStamp,accelerationX,accelerationY,accelerationZ,HeadingX,HeadingY,HeadingZ,TrueHeading,MagneticHeading,HeadingAccuracy,RotationX,RotationY,RotationZ,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,en0,pdp_ip0,DeviceOrientation,Activity,Activity Confidence,Activity Start,Steps,Last Step Date,State
2014-11-07 18:35:24.286,33,16.5,37.78686,-122.4119,27.45447,7.62,260.7517,4,10,1415414123,0.1313477,-0.4819641,-0.8378143,-34.35452,27.97719,-16.18262,62.30705,48.49857,20,-0.3553781,-0.2891876,0.1845376,-0.4694297,0.16188,0.4663716,-0.2674858,-0.3662158,0.1230803,0.04871124,-0.03367383,-0.01518533,0.0.0.0,10.62.21.216,5,automotive,0,2014-11-07 18:35:17.847,0,2014-11-07 18:29:52.817,0
2014-11-07 18:35:24.783,34,17,37.78685,-122.412,27.74796,7.44,260.7517,4,5,1415414124,0.01144409,-0.3761444,-0.9337616,-33.63588,30.39023,-13.30734,60.1296,46.32111,20,-0.03849493,-0.04944452,0.01186944,-0.4064193,0.06100835,0.4012462,-0.171572,-0.2639243,0.05012941,-0.0282196,0.01707648,-0.05808165,0.0.0.0,10.62.21.216,5,automotive,0,2014-11-07 18:35:17.847,0,2014-11-07 18:29:52.817,0
2014-11-07 18:35:25.312,35,17.5,37.78685,-122.412,27.74796,7.44,260.7517,4,5,1415414124,0.0458374,-0.3931885,-0.9267273,-34.25186,30.05038,-14.10052,60.64597,46.83749,20,-0.05012975,-0.09506766,0.08411834,-0.4076121,0.05409685,0.3932526,-0.1514646,-0.1024768,0.03431528,-0.01023977,0.01008687,0.002226625,0.0.0.0,10.62.21.216,5,automotive,0,2014-11-07 18:35:17.847,0,2014-11-07 18:29:52.817,0
2014-11-07 18:35:25.786,36,18,37.78684,-122.412,28.31396,7.37,260.7517,3,5,1415414125,0.1038513,-0.4311829,-0.9261627,-32.71192,28.24911,-15.3233,61.13606,47.32758,20,0.1860079,0.07571048,-0.0510038,-0.4448734,0.09964769,0.4213501,0.04542257,0.05495819,-0.1008398,0.002601936,-0.02103037,0.01256397,0.0.0.0,10.62.21.216,5,automotive,2,2014-11-07 18:35:25.411,0,2014-11-07 18:29:52.817,0
2014-11-07 18:35:26.285,37,18.5,37.78684,-122.412,28.31396,7.37,260.7517,3,5,1415414125,0.05453491,-0.3951416,-0.8718872,-33.77277,29.77851,-16.21564,60.32645,46.51796,20,-0.04127367,0.05657673,0.08545232,-0.4353898,0.08598237,0.4244741,-0.03363946,-0.05948808,0.06068081,-0.02016518,0.01094749,-0.0006650172,0.0.0.0,10.62.21.216,5,automotive,2,2014-11-07 18:35:25.411,0,2014-11-07 18:29:52.817,0
2014-11-07 18:35:26.783,38,19,37.78683,-122.4121,27.94598,7.32,260.7517,4,5,1415414126,0.05448914,-0.3391571,-0.9613342,-34.69673,31.98761,-14.0675,59.52218,45.7137,20,-0.05631733,0.119038,0.1315586,-0.3991071,0.04989204,0.3743048,-0.1684824,0.1020219,0.1101215,0.01452525,0.02710929,0.01296261,0.0.0.0,10.62.21.216,5,automotive,2,2014-11-07 18:35:25.411,0,2014-11-07 18:29:52.817,0
2014-11-07 18:35:27.247,39,19.5,37.78682,-122.4122,27.98636,7.27,260.7517,3,5,1415414127,0.05357361,-0.2940826,-0.9411163,-36.27089,33.2791,-14.5303,59.58261,45.77413,20,0.3342299,0.1076929,-0.2058395,-0.4006037,0.05386186,0.3616537,0.2540756,0.04574789,-0.2215112,-0.0231927,0.05096497,-0.02824737,0.0.0.0,10.62.21.216,5,automotive,2,2014-11-07 18:35:25.411,0,2014-11-07 18:29:52.817,0
2014-11-07 18:35:27.782,40,20,37.78682,-122.4122,27.98636,7.27,260.7517,3,5,1415414127,0.1694794,-0.4017334,-0.8939056,-38.08459,31.47781,-15.42258,62.21651,48.40802,20,0.5614242,0.2634234,-0.09358454,-0.4354495,0.07089473,0.3714039,0.5708634,0.1649978,-0.3816609,0.06366348,0.01773969,-0.02425732,0.0.0.0,10.62.21.216,5,automotive,2,2014-11-07 18:35:25.411,0,2014-11-07 18:29:52.817,0
2014-11-07 18:35:28.285,41,20.5,37.78681,-122.4123,27.82489,6.89,260.7517,3,5,1415414128,0.09791565,-0.4381561,-0.8262939,-44.75766,28.79288,-25.10593,66.46328,52.6548,20,0.1476632,-0.006568687,0.1329735,-0.4930314,0.1299847,0.4499615,0.0580535,-0.04744071,0.07565592,-0.04454311,0.02443887,0.1450037,0.0.0.0,10.62.21.216,5,automotive,2,2014-11-07 18:35:25.411,0,2014-11-07 18:29:52.817,0
2014-11-07 18:35:28.788,42,21,37.78681,-122.4123,27.82489,6.89,260.7517,3,5,1415414128,-0.1187134,-0.1976166,-1.204559,-38.52946,40.28031,-3.029236,56.61627,42.80779,20,1.668574,0.5307164,-0.8100766,-0.3229161,-0.06072905,0.1885451,1.156077,0.5842041,-0.6597757,-0.04556268,0.1392733,-0.2657181,0.0.0.0,10.62.21.216,5,automotive,2,2014-11-07 18:35:25.411,0,2014-11-07 18:29:52.817,0
2014-11-07 18:35:29.295,43,21.5,37.78681,-122.4123,27.82489,6.89,260.7517,3,5,1415414128,-0.07519531,-0.2158661,-0.9841309,-38.22147,38.20714,-7.75531,58.40842,44.59993,20,-0.3835676,0.01733132,0.003742807,-0.3352827,-0.02925704,0.2540937,-0.8440535,-0.2357219,0.07748778,-0.07161621,0.08864862,0.03217455,0.0.0.0,10.62.21.216,5,automotive,2,2014-11-07 18:35:25.411,0,2014-11-07 18:29:52.817,0
2014-11-07 18:35:29.782,44,22,37.7868,-122.4123,28.23798,6.74,260.7517,4,5,1415414129,-0.002365112,-0.2273865,-1.019058,-38.66634,36.26991,-7.061371,60.10043,46.29195,20,0.3678949,0.000267115,-0.2720379,-0.3393317,-0.02160664,0.2437463,0.2633223,0.01073606,-0.2808537,-0.01946946,0.01930927,-0.1081703,0.0.0.0,10.62.21.216,5,automotive,2,2014-11-07 18:35:25.411,0,2014-11-07 18:29:52.817,0
2014-11-07 18:35:30.303,45,22.5,37.7868,-122.4123,29.00974,6.46,260.7517,4,5,1415414130,-0.01951599,-0.2267914,-1.060516,-39.14544,36.94965,-6.796844,60.14649,46.33801,20,-0.1664353,-0.02962474,0.098207,-0.3688988,0.006304486,0.2569748,-0.2573718,-0.04772984,0.09778617,-0.0173279,0.01155639,-0.08133312,0.0.0.0,10.62.21.216,5,automotive,2,2014-11-07 18:35:25.411,0,2014-11-07 18:29:52.817,0
2014-11-07 18:35:30.784,46,23,37.7868,-122.4123,29.00974,6.46,260.7517,4,5,1415414130,0.05104065,-0.2777863,-0.9519958,-39.79563,35.14837,-9.407654,61.5811,47.77261,20,0.09445913,0.2654485,-0.01118901,-0.4008912,0.03012717,0.2874168,0.1081077,0.1803931,-0.1143498,0.008451289,0.01246455,0.01548999,0.0.0.0,10.62.21.216,5,automotive,2,2014-11-07 18:35:25.411,0,2014-11-07 18:29:52.817,0
