time,timestamp,recordtime,lat,long,alt,speed,course,verticalAccuracy,horizontalAccuracy,locTimeStamp,accelerationX,accelerationY,accelerationZ,HeadingX,HeadingY,HeadingZ,TrueHeading,MagneticHeading,HeadingAccuracy,RotationX,RotationY,RotationZ,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,en0,pdp_ip0,DeviceOrientation,State
2014-11-19 12:55:28.041,13,13,37.45021,-122.156,14.37668,8.05,308.5006,3,10,1416430527,-0.08183289,-0.6170349,-0.7944336,13.98547,2.35083,-12.19083,316.981,303.2974,25,0.3955982,-0.1291361,0.1515738,-0.006986073,-0.02471447,0.6754434,0.1559438,-0.2359378,0.204143,-0.005326484,-0.01524428,-0.1444454,0.0.0.0,10.181.213.137,1,0
2014-11-19 12:55:29.041,14,14,37.45026,-122.1561,14.33414,8.15,308.5006,3,10,1416430528,0.07061768,-0.5272827,-0.8246765,13.86611,3.018066,-13.17615,320.769,307.0854,25,-0.04699574,0.00515801,-0.208603,-0.0905081,0.004350101,0.689584,-0.1745631,-0.1518289,-0.2303706,0.03443988,0.17299,-0.07452011,0.0.0.0,10.181.213.137,1,0
2014-11-19 12:55:30.041,15,15,37.45031,-122.1561,14.65765,7.84,308.5006,3,5,1416430529,-0.07731628,-0.5918427,-1.026993,12.38262,4.403992,-14.69586,326.9386,313.2549,25,0.4011671,-0.2688884,0.1949964,-0.09177202,-0.02959089,0.6506954,0.1212755,-0.3398466,0.2263867,0.02479215,-0.04335373,-0.3314861,0.0.0.0,10.181.213.137,1,0
2014-11-19 12:55:31.041,16,16,37.45035,-122.1562,14.80246,7.6,308.5006,3,5,1416430530,-0.09291077,-0.6148682,-0.6501617,11.66642,2.384949,-13.96097,324.3369,310.6533,25,-0.241403,-0.3098734,0.2758955,-0.06237519,-0.03080953,0.6704138,0.2771041,0.2049431,0.1697542,0.05111498,0.1235686,0.2843372,0.0.0.0,10.181.213.137,1,0
2014-11-19 12:55:32.042,17,17,37.45039,-122.1563,15.01147,7.05,308.5006,3,5,1416430531,-0.03921509,-0.3448334,-0.8853455,11.78579,3.428955,-14.54535,328.016,314.3324,25,0.5124095,0.2906976,-0.07491765,-0.1430966,-0.02166788,0.6588002,-0.1559309,-0.3886234,0.05280423,-0.06024528,0.1837628,-0.417222,0.0.0.0,10.181.213.137,1,0
2014-11-19 12:55:33.041,18,18,37.45044,-122.1563,15.6077,6.69,308.5006,3,5,1416430532,-0.03871155,-0.7163849,-0.7103577,10.02945,3.035583,-16.93347,333.8509,320.1673,25,-0.2908822,-0.2477195,0.07247394,-0.1829315,-0.086096,0.7664611,-0.06590126,-0.01880482,-0.03526197,0.03566873,0.07234393,0.1700025,0.0.0.0,10.181.213.137,1,0
2014-11-19 12:55:34.041,19,19,37.45048,-122.1564,16.08105,6.34,308.5006,3,5,1416430533,0.2140961,-0.265564,-0.9936981,14.13894,12.18988,-4.39151,333.4421,319.7585,25,-0.8299928,-2.536129,0.006518885,-0.3381831,0.3905229,0.4072561,-1.007042,-1.940695,0.5158009,0.04807627,-0.04223263,-0.03063584,0.0.0.0,10.181.213.137,1,0
2014-11-19 12:55:35.043,20,20,37.45051,-122.1564,16.59964,5.95,308.5006,3,5,1416430534,-0.06446838,-0.5203552,-1.08432,8.648262,8.391479,-16.38239,340.9526,327.269,25,-0.2267365,-0.2680869,0.1491626,-0.3040143,-0.06236812,0.6218141,-0.3036647,-0.09623301,0.118542,0.03109962,0.08464691,-0.0820068,0.0.0.0,10.181.213.137,5,0
2014-11-19 12:55:36.041,21,21,37.45055,-122.1564,16.70041,4.95,308.5006,3,5,1416430535,0.09489441,-0.2842102,-0.8824463,13.76382,8.391663,-11.73965,329.064,315.3804,25,-0.8363362,0.7499416,0.5858493,-0.1748083,0.1211039,0.3983264,-0.7969221,0.8340821,0.6760921,0.01343616,0.08250213,0.0082377,0.0.0.0,10.181.213.137,5,0
2014-11-19 12:55:37.041,22,22,37.45058,-122.1565,16.68628,4.27,308.5006,3,5,1416430536,0.0471344,-0.3301849,-0.9306488,13.47393,5.773499,-11.28876,318.202,304.5184,25,0.5559461,-0.2146708,0.2395119,-0.04840188,0.03524462,0.2758735,0.5335743,-0.1307491,0.2555022,0.01322948,-0.05779738,0.03094127,0.0.0.0,10.181.213.137,5,0
2014-11-19 12:55:38.042,23,23,37.4506,-122.1565,16.2529,3.25,308.211,3,10,1416430537,-0.07270813,-0.4836273,-0.8232117,12.9112,3.976807,-13.44302,318.9147,305.2311,25,0.08879884,0.05125679,0.02399988,-0.01653521,-0.03612728,0.4730756,0.09506394,-0.002277731,0.08665639,-0.05602807,-0.03604247,0.04277331,0.0.0.0,10.181.213.137,1,0
2014-11-19 12:55:39.041,24,24,37.45058,-122.1565,16.47772,0.93,308.211,3,5,1416430538,-0.1055145,-0.5979614,-0.7920685,12.26324,4.661316,-12.04025,322.8576,309.174,25,-0.2417865,-0.2088837,-0.01150432,-0.07951847,-0.03662411,0.5220799,-0.2400788,-0.0621495,0.04248027,-0.07357807,-0.1247442,0.1151497,0.0.0.0,10.181.213.137,1,0
2014-11-19 12:55:40.041,25,25,37.45058,-122.1565,16.09583,1.24,308.211,3,5,1416430539,-0.0005340576,-0.4756317,-0.933136,12.84299,4.387878,-13.10922,319.8116,306.1279,25,0.3415565,-0.02065388,0.1370433,-0.007850654,-0.107379,0.501481,0.2981918,-0.08897123,0.1405051,0.09615876,0.005932244,-0.09874465,0.0.0.0,10.181.213.137,1,0
